,Month,Year,Name,Account,Service,Cost,Enviroment
95,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,199.7245674278,Environment$management
96,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,7119.6599133504,Environment$nonprod
97,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,793.8196577797,Environment$prd
98,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,76793.3337620845,Environment$prod
99,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,319.4971400577,Environment$stg
100,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Container Service,8191.4321541478,Environment$
101,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,834.589719067,Environment$
102,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,539.4406266741,Environment$nonprod
103,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,550.368,Environment$prod
104,FEB,2025,Entercom Communications,724972922289,Amazon Elastic File System,910.4767480777,Environment$
105,FEB,2025,Entercom Communications,724972922289,Amazon Elastic File System,1.7454140181,Environment$dev
106,FEB,2025,Entercom Communications,724972922289,Amazon Elastic File System,23.1342480102,Environment$prd
107,FEB,2025,Entercom Communications,724972922289,Amazon Elastic File System,4.4782379309,Environment$stg
108,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Load Balancing,7486.0071845132,Environment$
109,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Load Balancing,12.6955212721,Environment$Dev/Test
110,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Load Balancing,19.7037296251,Environment$Production
111,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Load Balancing,53.0430548856,Environment$dev
112,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Load Balancing,237.4633765258,Environment$nonprod
113,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Load Balancing,67.0674566494,Environment$prd
