,Unnamed: 0,Month,Year,Name,Account,Service,Cost,Enviroment,Month No
5971,174,MAR,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0672927779,,3
5972,175,MAR,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0005227613,,3
5973,176,MAR,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0817680083,,3
5974,177,MAR,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,5.2804468475,,3
5975,178,MAR,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0009008302,,3
5976,179,MAR,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0055972641,,3
5977,180,MAR,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,20.7706350931,,3
5978,181,MAR,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0837517538,,3
5979,182,MAR,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,949.1164918229,,3
5980,183,MAR,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,3.4387461296,,3
5981,184,MAR,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,2231.8762796338,,3
5982,185,MAR,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0008594996,,3
5983,186,MAR,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0069269163,,3
5984,187,MAR,2024,Entercom Communications,724972922289,Amazon Simple Workflow Service,1.0727e-06,,3
5985,188,MAR,2024,Entercom Communications,724972922289,Amazon SimpleDB,1.26269e-05,,3
5986,189,MAR,2024,Entercom Communications,724972922289,Amazon Virtual Private Cloud,26332.2189988342,,3
5987,190,MAR,2024,Entercom Communications,724972922289,Amazon Virtual Private Cloud,3.3852,,3
5988,191,MAR,2024,Entercom Communications,724972922289,Amazon Virtual Private Cloud,115.0968,,3
5989,192,MAR,2024,Entercom Communications,724972922289,Amazon Virtual Private Cloud,3.3852,,3
5990,193,MAR,2024,Entercom Communications,724972922289,Amazon Virtual Private Cloud,118.4366181592,,3
5991,194,MAR,2024,Entercom Communications,724972922289,Amazon Virtual Private Cloud,6.7704,,3
5992,195,MAR,2024,Entercom Communications,724972922289,Amazon WorkSpaces,328.387703018,,3
5993,196,MAR,2024,Entercom Communications,724972922289,AmazonCloudWatch,14066.9699179479,,3
5994,197,MAR,2024,Entercom Communications,724972922289,AmazonCloudWatch,2.142903247,,3
5995,198,MAR,2024,Entercom Communications,724972922289,AmazonCloudWatch,2.1399677631,,3
5996,199,MAR,2024,Entercom Communications,724972922289,AmazonCloudWatch,1020.1666345679,,3
5997,200,MAR,2024,Entercom Communications,724972922289,AmazonCloudWatch,4.2850726504,,3
5998,201,MAR,2024,Entercom Communications,724972922289,AmazonCloudWatch,1284.2520531887,,3
5999,202,MAR,2024,Entercom Communications,724972922289,AmazonCloudWatch,4.2828710101,,3
6000,203,MAR,2024,Entercom Communications,724972922289,AmazonWorkMail,178.3599998544,,3
6001,204,MAR,2024,Entercom Communications,724972922289,Apache Kafka® & Apache Flink® on Confluent Cloud™ - Annual Commits,281494.33,,3
6002,205,MAR,2024,Entercom Communications,724972922289,Aviatrix Secure Networking Platform Metered - 24x7 Support with Copilot,2.205,,3
6003,206,MAR,2024,Entercom Communications,724972922289,CloudWatch Events,5.0171933385,,3
6004,207,MAR,2024,Entercom Communications,724972922289,CrowdStrike Falcon Endpoint Protection,80560.233,,3
6005,208,MAR,2024,Entercom Communications,724972922289,Docker Compose Server on Ubuntu Server 20.04,22.32,,3
6006,209,MAR,2024,Entercom Communications,724972922289,OCBCloudFront,3872.79,,3
6007,210,MAR,2024,Entercom Communications,724972922289,Refund,-4745.61,,3
6008,211,MAR,2024,Entercom Communications,724972922289,SFTP Gateway Standard,44.64,,3
6009,212,MAR,2024,Entercom Communications,724972922289,Savings Plans for AWS Compute usage,0.0,,3
6010,213,MAR,2024,Entercom Communications,724972922289,Tax,31999.49,,3
6011,214,MAR,2024,Entercom Communications,724972922289,WIZ Cloud Infrastructure Security Platform,20833.33,,3
6012,0,JUL,2024,Entercom Communications,724972922289,AWS Amplify,0.0,,7
6013,1,JUL,2024,Entercom Communications,724972922289,AWS Backup,4.5374824017,,7
6014,2,JUL,2024,Entercom Communications,724972922289,AWS Backup,130.8208099597,,7
6015,3,JUL,2024,Entercom Communications,724972922289,AWS Budgets,0.2821,,7
6016,4,JUL,2024,Entercom Communications,724972922289,AWS Certificate Manager,1456.0,,7
6017,5,JUL,2024,Entercom Communications,724972922289,AWS CloudShell,1.289e-07,,7
6018,6,JUL,2024,Entercom Communications,724972922289,AWS CloudTrail,10997.7769561868,,7
6019,7,JUL,2024,Entercom Communications,724972922289,AWS Config,2151.613282,,7
6020,8,JUL,2024,Entercom Communications,724972922289,AWS Cost Explorer,10.6561,,7
6021,9,JUL,2024,Entercom Communications,724972922289,AWS DataSync,952.4088296769,,7
6022,10,JUL,2024,Entercom Communications,724972922289,AWS Database Migration Service,163.1667062444,,7
6023,11,JUL,2024,Entercom Communications,724972922289,AWS Directory Service,493.8257561861,,7
6024,12,JUL,2024,Entercom Communications,724972922289,AWS Elemental MediaLive,27.0816,,7
6025,13,JUL,2024,Entercom Communications,724972922289,AWS Elemental MediaStore,0.0001746912,,7
6026,14,JUL,2024,Entercom Communications,724972922289,AWS End User Messaging,2.7299999712,,7
6027,15,JUL,2024,Entercom Communications,724972922289,AWS Global Accelerator,0.0,,7
6028,16,JUL,2024,Entercom Communications,724972922289,AWS Global Accelerator,33.8709024821,,7
6029,17,JUL,2024,Entercom Communications,724972922289,AWS Glue,18.0449641372,,7
6030,18,JUL,2024,Entercom Communications,724972922289,AWS Key Management Service,162.5452576978,,7
6031,19,JUL,2024,Entercom Communications,724972922289,AWS Key Management Service,1.8181021323,,7
6032,20,JUL,2024,Entercom Communications,724972922289,AWS Key Management Service,0.9124813503,,7
6033,21,JUL,2024,Entercom Communications,724972922289,AWS Key Management Service,0.9109063752,,7
6034,22,JUL,2024,Entercom Communications,724972922289,AWS Key Management Service,75.0216819843,,7
6035,23,JUL,2024,Entercom Communications,724972922289,AWS Key Management Service,52.7311238676,,7
6036,24,JUL,2024,Entercom Communications,724972922289,AWS Key Management Service,1.8163306755,,7
6037,25,JUL,2024,Entercom Communications,724972922289,AWS Key Management Service,1.8155414706,,7
6038,26,JUL,2024,Entercom Communications,724972922289,AWS Lambda,1717.9274260545,,7
6039,27,JUL,2024,Entercom Communications,724972922289,AWS Lambda,15.926011436,,7
6040,28,JUL,2024,Entercom Communications,724972922289,AWS Lambda,0.0011991094,,7
6041,29,JUL,2024,Entercom Communications,724972922289,AWS Lambda,36.3567552179,,7
6042,30,JUL,2024,Entercom Communications,724972922289,AWS Lambda,3.1727597625,,7
6043,31,JUL,2024,Entercom Communications,724972922289,AWS Lambda,5.5585590619,,7
6044,32,JUL,2024,Entercom Communications,724972922289,AWS Lambda,15.2350906663,,7
6045,33,JUL,2024,Entercom Communications,724972922289,AWS Lambda,2.7148644061,,7
6046,34,JUL,2024,Entercom Communications,724972922289,AWS Lambda,0.0002116717,,7
6047,35,JUL,2024,Entercom Communications,724972922289,AWS Lambda,2.3956910042,,7
6048,36,JUL,2024,Entercom Communications,724972922289,AWS Migration Hub Refactor Spaces,0.0,,7
6049,37,JUL,2024,Entercom Communications,724972922289,AWS Secrets Manager,103.4049477408,,7
6050,38,JUL,2024,Entercom Communications,724972922289,AWS Secrets Manager,41.10756195,,7
6051,39,JUL,2024,Entercom Communications,724972922289,AWS Secrets Manager,31.2957918,,7
6052,40,JUL,2024,Entercom Communications,724972922289,AWS Security Hub,432.2925607,,7
6053,41,JUL,2024,Entercom Communications,724972922289,AWS Service Catalog,0.0,,7
6054,42,JUL,2024,Entercom Communications,724972922289,AWS Step Functions,0.0017411436,,7
6055,43,JUL,2024,Entercom Communications,724972922289,AWS Support (Enterprise),47944.6058,,7
6056,44,JUL,2024,Entercom Communications,724972922289,AWS Systems Manager,0.1424878,,7
6057,45,JUL,2024,Entercom Communications,724972922289,AWS Transfer Family,204.256134197,,7
6058,46,JUL,2024,Entercom Communications,724972922289,AWS WAF,111.5730973301,,7
6059,47,JUL,2024,Entercom Communications,724972922289,AWS WAF,10.1700130548,,7
6060,48,JUL,2024,Entercom Communications,724972922289,AWS WAF,1233.6105400908,,7
6061,49,JUL,2024,Entercom Communications,724972922289,AWS X-Ray,74.31697091,,7
6062,50,JUL,2024,Entercom Communications,724972922289,Amazon API Gateway,68.9219589036,,7
6063,51,JUL,2024,Entercom Communications,724972922289,Amazon API Gateway,5.1654e-05,,7
6064,52,JUL,2024,Entercom Communications,724972922289,Amazon Athena,0.0001365,,7
6065,53,JUL,2024,Entercom Communications,724972922289,Amazon CloudFront,14950.7552519544,,7
6066,54,JUL,2024,Entercom Communications,724972922289,Amazon CloudFront,0.1380971578,,7
6067,55,JUL,2024,Entercom Communications,724972922289,Amazon CloudFront,13.4794292898,,7
6068,56,JUL,2024,Entercom Communications,724972922289,Amazon CloudFront,1129.6486693306,,7
6069,57,JUL,2024,Entercom Communications,724972922289,Amazon CloudFront,0.0342574856,,7
6070,58,JUL,2024,Entercom Communications,724972922289,Amazon CloudFront,1.0821e-06,,7
6071,59,JUL,2024,Entercom Communications,724972922289,Amazon Cognito,9.32295,,7
6072,60,JUL,2024,Entercom Communications,724972922289,Amazon Detective,438.2377834051,,7
6073,61,JUL,2024,Entercom Communications,724972922289,Amazon DocumentDB (with MongoDB compatibility),156.2604922857,,7
6074,62,JUL,2024,Entercom Communications,724972922289,Amazon DocumentDB (with MongoDB compatibility),389.9016332,,7
6075,63,JUL,2024,Entercom Communications,724972922289,Amazon DocumentDB (with MongoDB compatibility),364.6675173565,,7
6076,64,JUL,2024,Entercom Communications,724972922289,Amazon DynamoDB,139.3912797559,,7
6077,65,JUL,2024,Entercom Communications,724972922289,Amazon DynamoDB,2.782416,,7
6078,66,JUL,2024,Entercom Communications,724972922289,Amazon DynamoDB,33.7712271481,,7
6079,67,JUL,2024,Entercom Communications,724972922289,Amazon DynamoDB,174.3910736976,,7
6080,68,JUL,2024,Entercom Communications,724972922289,Amazon DynamoDB,2.7824160575,,7
6081,69,JUL,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),143.8795608402,,7
6082,70,JUL,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.0333139392,,7
6083,71,JUL,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.1013141256,,7
6084,72,JUL,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.3658387128,,7
6085,73,JUL,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),607.329338776,,7
6086,74,JUL,2024,Entercom Communications,724972922289,Amazon ElastiCache,13445.7214714296,,7
6087,75,JUL,2024,Entercom Communications,724972922289,Amazon ElastiCache,308.73024,,7
6088,76,JUL,2024,Entercom Communications,724972922289,Amazon ElastiCache,7307.96976,,7
6089,77,JUL,2024,Entercom Communications,724972922289,Amazon ElastiCache,422.47296,,7
6090,78,JUL,2024,Entercom Communications,724972922289,Amazon ElastiCache,4825.26408,,7
6091,79,JUL,2024,Entercom Communications,724972922289,Amazon ElastiCache,519.96672,,7
6092,80,JUL,2024,Entercom Communications,724972922289,EC2 - Other,42840.2608622373,,7
6093,81,JUL,2024,Entercom Communications,724972922289,EC2 - Other,0.7402296724,,7
6094,82,JUL,2024,Entercom Communications,724972922289,EC2 - Other,0.0021919699,,7
6095,83,JUL,2024,Entercom Communications,724972922289,EC2 - Other,30.4668322588,,7
6096,84,JUL,2024,Entercom Communications,724972922289,EC2 - Other,203.4274134709,,7
6097,85,JUL,2024,Entercom Communications,724972922289,EC2 - Other,0.7305706206,,7
6098,86,JUL,2024,Entercom Communications,724972922289,EC2 - Other,18.4115252076,,7
6099,87,JUL,2024,Entercom Communications,724972922289,EC2 - Other,1586.5315223755,,7
6100,88,JUL,2024,Entercom Communications,724972922289,EC2 - Other,99.0852290934,,7
6101,89,JUL,2024,Entercom Communications,724972922289,EC2 - Other,6605.5280223638,,7
6102,90,JUL,2024,Entercom Communications,724972922289,EC2 - Other,1540.079602217,,7
6103,91,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,36698.1188174023,,7
6104,92,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,0.0,,7
6105,93,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,2.07373e-05,,7
6106,94,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,389.0549748603,,7
6107,95,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,259.98336,,7
6108,96,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,12334.9084246637,,7
6109,97,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,1437.2573488291,,7
6110,98,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,60438.3120947336,,7
6111,99,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,2401.8946321804,,7
6112,100,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Container Service,14920.7812863235,,7
6113,101,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,473.928,,7
6114,102,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,3066.336,,7
6115,103,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,3472.56,,7
6116,104,JUL,2024,Entercom Communications,724972922289,Amazon Elastic File System,1757.9086786026,,7
6117,105,JUL,2024,Entercom Communications,724972922289,Amazon Elastic File System,4.144587408,,7
6118,106,JUL,2024,Entercom Communications,724972922289,Amazon Elastic File System,54.9336217386,,7
6119,107,JUL,2024,Entercom Communications,724972922289,Amazon Elastic File System,10.6338370992,,7
6120,108,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,9555.0469856867,,7
6121,109,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,15.2342790695,,7
6122,110,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,18.5644737491,,7
6123,111,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,76.3241354222,,7
6124,112,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,287.6595173869,,7
6125,113,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,99.1118752091,,7
6126,114,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,560.0678479266,,7
6127,115,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,15.2334,,7
6128,116,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,15.2334076607,,7
6129,117,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,17.0635308982,,7
6130,118,JUL,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,108.1778825491,,7
6131,119,JUL,2024,Entercom Communications,724972922289,Amazon Glacier,2.3485230059,,7
6132,120,JUL,2024,Entercom Communications,724972922289,Amazon GuardDuty,5202.1204731093,,7
6133,121,JUL,2024,Entercom Communications,724972922289,Amazon Inspector,20.475,,7
6134,122,JUL,2024,Entercom Communications,724972922289,Amazon Kinesis,125.9912898976,,7
6135,123,JUL,2024,Entercom Communications,724972922289,Amazon Kinesis Firehose,33.0793335651,,7
6136,124,JUL,2024,Entercom Communications,724972922289,Amazon Lightsail,4.6265853672,,7
6137,125,JUL,2024,Entercom Communications,724972922289,Amazon Location Service,0.002096185,,7
6138,126,JUL,2024,Entercom Communications,724972922289,Amazon MQ,253.5566526627,,7
6139,127,JUL,2024,Entercom Communications,724972922289,Amazon MQ,213.6937816292,,7
6140,128,JUL,2024,Entercom Communications,724972922289,Amazon MQ,213.1358881832,,7
6141,129,JUL,2024,Entercom Communications,724972922289,Amazon Macie,1.7653272,,7
6142,130,JUL,2024,Entercom Communications,724972922289,Amazon Managed Grafana,8.19,,7
6143,131,JUL,2024,Entercom Communications,724972922289,Amazon Managed Grafana,8.19,,7
6144,132,JUL,2024,Entercom Communications,724972922289,Amazon Managed Streaming for Apache Kafka,133.3205532116,,7
6145,133,JUL,2024,Entercom Communications,724972922289,Amazon Managed Streaming for Apache Kafka,187.4221439472,,7
6146,134,JUL,2024,Entercom Communications,724972922289,Amazon Managed Workflows for Apache Airflow,6771.2404592266,,7
6147,135,JUL,2024,Entercom Communications,724972922289,Amazon Managed Workflows for Apache Airflow,867.5402803598,,7
6148,136,JUL,2024,Entercom Communications,724972922289,Amazon Managed Workflows for Apache Airflow,1512.8062944625,,7
6149,137,JUL,2024,Entercom Communications,724972922289,Amazon Neptune,4.3989038805,,7
6150,138,JUL,2024,Entercom Communications,724972922289,Amazon OpenSearch Service,20220.3778341256,,7
6151,139,JUL,2024,Entercom Communications,724972922289,Amazon OpenSearch Service,11547.6160272428,,7
6152,140,JUL,2024,Entercom Communications,724972922289,Amazon OpenSearch Service,12496.6030178152,,7
6153,141,JUL,2024,Entercom Communications,724972922289,Amazon OpenSearch Service,227.2173965276,,7
6154,142,JUL,2024,Entercom Communications,724972922289,Amazon Personalize,2127.9644934657,,7
6155,143,JUL,2024,Entercom Communications,724972922289,Amazon QuickSight,32.7599994312,,7
6156,144,JUL,2024,Entercom Communications,724972922289,Amazon Redshift,1779.9559007031,,7
6157,145,JUL,2024,Entercom Communications,724972922289,Amazon Relational Database Service,65173.7429917891,,7
6158,146,JUL,2024,Entercom Communications,724972922289,Amazon Relational Database Service,3544.5897954735,,7
6159,147,JUL,2024,Entercom Communications,724972922289,Amazon Relational Database Service,577.8920519479,,7
6160,148,JUL,2024,Entercom Communications,724972922289,Amazon Relational Database Service,10826.8535229406,,7
6161,149,JUL,2024,Entercom Communications,724972922289,Amazon Relational Database Service,443.0383211763,,7
6162,150,JUL,2024,Entercom Communications,724972922289,Amazon Route 53,1459.8889065771,,7
6163,151,JUL,2024,Entercom Communications,724972922289,Amazon Route 53,0.185238508,,7
6164,152,JUL,2024,Entercom Communications,724972922289,Amazon Route 53,0.091,,7
6165,153,JUL,2024,Entercom Communications,724972922289,Amazon Route 53,0.091,,7
6166,154,JUL,2024,Entercom Communications,724972922289,Amazon Route 53,0.09120202,,7
6167,155,JUL,2024,Entercom Communications,724972922289,Amazon Route 53,11.810503978,,7
6168,156,JUL,2024,Entercom Communications,724972922289,Amazon Route 53,14.4904942,,7
6169,157,JUL,2024,Entercom Communications,724972922289,Amazon Route 53,0.091165438,,7
6170,158,JUL,2024,Entercom Communications,724972922289,Amazon Route 53,0.091051142,,7
6171,159,JUL,2024,Entercom Communications,724972922289,Amazon Route 53,0.091,,7
6172,160,JUL,2024,Entercom Communications,724972922289,Amazon SageMaker,3855.6003811335,,7
6173,161,JUL,2024,Entercom Communications,724972922289,Amazon Simple Email Service,13.2112941355,,7
6174,162,JUL,2024,Entercom Communications,724972922289,Amazon Simple Notification Service,19.0458805765,,7
6175,163,JUL,2024,Entercom Communications,724972922289,Amazon Simple Notification Service,0.0092198913,,7
6176,164,JUL,2024,Entercom Communications,724972922289,Amazon Simple Notification Service,0.0001930703,,7
6177,165,JUL,2024,Entercom Communications,724972922289,Amazon Simple Notification Service,9.828e-05,,7
6178,166,JUL,2024,Entercom Communications,724972922289,Amazon Simple Notification Service,9.6005e-05,,7
6179,167,JUL,2024,Entercom Communications,724972922289,Amazon Simple Queue Service,28.8369201476,,7
6180,168,JUL,2024,Entercom Communications,724972922289,Amazon Simple Queue Service,0.0001042196,,7
6181,169,JUL,2024,Entercom Communications,724972922289,Amazon Simple Queue Service,2.5888149242,,7
6182,170,JUL,2024,Entercom Communications,724972922289,Amazon Simple Queue Service,0.0005204552,,7
6183,171,JUL,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,58695.6622015886,,7
6184,172,JUL,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0847735361,,7
6185,173,JUL,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0005853457,,7
6186,174,JUL,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.078791321,,7
6187,175,JUL,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,4.9107440571,,7
6188,176,JUL,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0010267315,,7
6189,177,JUL,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0042931187,,7
6190,178,JUL,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,20.7061438404,,7
6191,179,JUL,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0721311039,,7
6192,180,JUL,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,3122.3769596131,,7
6193,181,JUL,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,2.9851858751,,7
6194,182,JUL,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,7184.8429879538,,7
6195,183,JUL,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0008875501,,7
6196,184,JUL,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.005150154,,7
6197,185,JUL,2024,Entercom Communications,724972922289,Amazon Simple Workflow Service,1.0727e-06,,7
6198,186,JUL,2024,Entercom Communications,724972922289,Amazon SimpleDB,1.2627e-05,,7
6199,187,JUL,2024,Entercom Communications,724972922289,Amazon Virtual Private Cloud,17525.8288536176,,7
6200,188,JUL,2024,Entercom Communications,724972922289,Amazon Virtual Private Cloud,3.3852,,7
6201,189,JUL,2024,Entercom Communications,724972922289,Amazon Virtual Private Cloud,89.6168,,7
6202,190,JUL,2024,Entercom Communications,724972922289,Amazon Virtual Private Cloud,3.3852,,7
6203,191,JUL,2024,Entercom Communications,724972922289,Amazon Virtual Private Cloud,118.4366190102,,7
6204,192,JUL,2024,Entercom Communications,724972922289,Amazon Virtual Private Cloud,6.7704,,7
6205,193,JUL,2024,Entercom Communications,724972922289,Amazon WorkSpaces,493.6658999382,,7
6206,194,JUL,2024,Entercom Communications,724972922289,AmazonCloudWatch,20782.43915922,,7
6207,195,JUL,2024,Entercom Communications,724972922289,AmazonCloudWatch,2.1517096987,,7
6208,196,JUL,2024,Entercom Communications,724972922289,AmazonCloudWatch,2.1487742148,,7
6209,197,JUL,2024,Entercom Communications,724972922289,AmazonCloudWatch,953.2194464442,,7
6210,198,JUL,2024,Entercom Communications,724972922289,AmazonCloudWatch,4.3034193974,,7
6211,199,JUL,2024,Entercom Communications,724972922289,AmazonCloudWatch,3113.0174326957,,7
6212,200,JUL,2024,Entercom Communications,724972922289,AmazonCloudWatch,4.3004839135,,7
6213,201,JUL,2024,Entercom Communications,724972922289,AmazonWorkMail,178.3599998544,,7
6214,202,JUL,2024,Entercom Communications,724972922289,Aviatrix Secure Networking Platform Metered - 24x7 Support with Copilot,0.9,,7
6215,203,JUL,2024,Entercom Communications,724972922289,CloudWatch Events,3.1334749317,,7
6216,204,JUL,2024,Entercom Communications,724972922289,Docker Compose Server on Ubuntu Server 20.04,22.32,,7
6217,205,JUL,2024,Entercom Communications,724972922289,OCBCloudFront,4174.42,,7
6218,206,JUL,2024,Entercom Communications,724972922289,OCBLateFee,44.91,,7
6219,207,JUL,2024,Entercom Communications,724972922289,SFTP Gateway Standard,59.52,,7
6220,208,JUL,2024,Entercom Communications,724972922289,Savings Plans for AWS Compute usage,54163.2,,7
6221,209,JUL,2024,Entercom Communications,724972922289,Tax,10078.77,,7
6222,210,JUL,2024,Entercom Communications,724972922289,WIZ Cloud Infrastructure Security Platform,20833.33,,7
6223,0,MAR,2025,Entercom Communications,724972922289,AWS Amplify,0.0028018086,Environment$,3
6224,1,MAR,2025,Entercom Communications,724972922289,AWS Backup,2.0463308678,Environment$,3
6225,2,MAR,2025,Entercom Communications,724972922289,AWS Backup,180.3368047471,Environment$prod,3
6226,3,MAR,2025,Entercom Communications,724972922289,AWS Budgets,0.5642,Environment$,3
6227,4,MAR,2025,Entercom Communications,724972922289,AWS Certificate Manager,1126.61042676,Environment$,3
6228,5,MAR,2025,Entercom Communications,724972922289,AWS CloudFormation,0.0,Environment$,3
6229,6,MAR,2025,Entercom Communications,724972922289,AWS CloudShell,5.62e-07,Environment$,3
6230,7,MAR,2025,Entercom Communications,724972922289,AWS CloudTrail,3477.8805483997,Environment$,3
6231,8,MAR,2025,Entercom Communications,724972922289,AWS CodeCommit,0.0,Environment$,3
6232,9,MAR,2025,Entercom Communications,724972922289,AWS CodePipeline,0.0,Environment$,3
6233,10,MAR,2025,Entercom Communications,724972922289,AWS Config,2160.479776,Environment$,3
6234,11,MAR,2025,Entercom Communications,724972922289,AWS Cost Explorer,10.7653,Environment$,3
6235,12,MAR,2025,Entercom Communications,724972922289,AWS DataSync,12.1928130541,Environment$,3
6236,13,MAR,2025,Entercom Communications,724972922289,AWS Database Migration Service,2742.4274689906,Environment$,3
6237,14,MAR,2025,Entercom Communications,724972922289,AWS Database Migration Service,308.3618720592,Environment$nonprod,3
6238,15,MAR,2025,Entercom Communications,724972922289,AWS Directory Service,494.2488148973,Environment$,3
6239,16,MAR,2025,Entercom Communications,724972922289,AWS Elemental MediaLive,27.0816,Environment$,3
6240,17,MAR,2025,Entercom Communications,724972922289,AWS Elemental MediaStore,0.0001746912,Environment$,3
6241,18,MAR,2025,Entercom Communications,724972922289,AWS End User Messaging,2.7299999712,Environment$,3
6242,19,MAR,2025,Entercom Communications,724972922289,AWS Global Accelerator,0.0,Environment$,3
6243,20,MAR,2025,Entercom Communications,724972922289,AWS Global Accelerator,33.8525884055,Environment$nonprod,3
6244,21,MAR,2025,Entercom Communications,724972922289,AWS Glue,1.6878849988,Environment$,3
6245,22,MAR,2025,Entercom Communications,724972922289,AWS Key Management Service,168.0155514646,Environment$,3
6246,23,MAR,2025,Entercom Communications,724972922289,AWS Key Management Service,1.8502753389,Environment$Production,3
6247,24,MAR,2025,Entercom Communications,724972922289,AWS Key Management Service,0.9072888903,Environment$dev,3
6248,25,MAR,2025,Entercom Communications,724972922289,AWS Key Management Service,0.9103602969,Environment$loadtest,3
6249,26,MAR,2025,Entercom Communications,724972922289,AWS Key Management Service,68.9214985965,Environment$nonprod,3
6250,27,MAR,2025,Entercom Communications,724972922289,AWS Key Management Service,59.5915105293,Environment$prod,3
6251,28,MAR,2025,Entercom Communications,724972922289,AWS Key Management Service,0.2874437205,Environment$sandbox,3
6252,29,MAR,2025,Entercom Communications,724972922289,AWS Key Management Service,1.8163470555,Environment$shared,3
6253,30,MAR,2025,Entercom Communications,724972922289,AWS Key Management Service,1.0181230173,Environment$stg,3
6254,31,MAR,2025,Entercom Communications,724972922289,AWS Lambda,1939.3155227632,Environment$,3
6255,32,MAR,2025,Entercom Communications,724972922289,AWS Lambda,4.4612902179,Environment$Development,3
6256,33,MAR,2025,Entercom Communications,724972922289,AWS Lambda,12.7403776257,Environment$Production,3
6257,34,MAR,2025,Entercom Communications,724972922289,AWS Lambda,0.000209452,Environment$aardvark-prd,3
6258,35,MAR,2025,Entercom Communications,724972922289,AWS Lambda,1.119267595,Environment$dev,3
6259,36,MAR,2025,Entercom Communications,724972922289,AWS Lambda,2.1659813328,Environment$nonprod,3
6260,37,MAR,2025,Entercom Communications,724972922289,AWS Lambda,5.8329866203,Environment$prd,3
6261,38,MAR,2025,Entercom Communications,724972922289,AWS Lambda,15.3065778595,Environment$prod,3
6262,39,MAR,2025,Entercom Communications,724972922289,AWS Lambda,0.7272765634,Environment$stg,3
6263,40,MAR,2025,Entercom Communications,724972922289,AWS Secrets Manager,131.3261771349,Environment$,3
6264,41,MAR,2025,Entercom Communications,724972922289,AWS Secrets Manager,44.1277837,Environment$nonprod,3
6265,42,MAR,2025,Entercom Communications,724972922289,AWS Secrets Manager,39.15264535,Environment$prod,3
